,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Gender
4783,Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,Women's Apparel,55.0,150,8250.0,2970.0,0.36,Online,Women
4784,Kohl's,1189833,2021-02-02,Midwest,Montana,Billings,Men's Street Footwear,37.0,203,7511.0,4431.490000000001,0.5900000000000001,Online,Men
4785,Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,Men's Athletic Footwear,41.0,156,6396.0,2750.28,0.43,Online,Men
4786,Kohl's,1189833,2021-02-04,Midwest,Montana,Billings,Women's Street Footwear,44.0,143,6292.0,3712.2800000000007,0.5900000000000001,Online,Women
4787,Kohl's,1189833,2021-02-05,Midwest,Montana,Billings,Women's Athletic Footwear,36.0,113,4068.0,2156.04,0.53,Online,Women
4788,Kohl's,1189833,2021-02-06,Midwest,Montana,Billings,Men's Apparel,42.0,124,5208.0,3645.6,0.7000000000000001,Online,Men
4789,Kohl's,1189833,2021-02-07,Midwest,Montana,Billings,Women's Apparel,58.0,143,8294.0,2902.9,0.35,Online,Women
4790,Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,Men's Street Footwear,42.0,203,8526.0,4945.080000000001,0.5800000000000001,Online,Men
4791,Kohl's,1189833,2021-02-09,Midwest,Montana,Billings,Men's Athletic Footwear,54.0,188,10152.0,4365.36,0.43,Online,Men
4792,Kohl's,1189833,2021-02-10,Midwest,Montana,Billings,Women's Street Footwear,49.0,130,6370.0,3758.3000000000006,0.5900000000000001,Online,Women
4793,Kohl's,1189833,2021-02-11,Midwest,Montana,Billings,Women's Athletic Footwear,41.0,106,4346.0,2346.84,0.54,Online,Women
4794,Kohl's,1189833,2021-02-12,Midwest,Montana,Billings,Men's Apparel,52.0,106,5512.0,3858.400000000001,0.7000000000000001,Online,Men
4795,Kohl's,1189833,2021-02-13,Midwest,Montana,Billings,Women's Apparel,56.0,112,6272.0,2383.36,0.38,Online,Women
4796,Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,Men's Street Footwear,41.0,180,7380.0,4280.400000000001,0.5800000000000001,Online,Men
4797,Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,Men's Athletic Footwear,48.0,156,7488.0,3294.72,0.44,Online,Men
4798,Kohl's,1189833,2021-02-16,Midwest,Montana,Billings,Women's Street Footwear,42.0,117,4914.0,2751.84,0.56,Online,Women
4799,Kohl's,1189833,2021-02-17,Midwest,Montana,Billings,Women's Athletic Footwear,41.0,116,4756.0,2615.8,0.5499999999999999,Online,Women
4800,Kohl's,1189833,2021-02-18,Midwest,Montana,Billings,Men's Apparel,50.0,100,5000.0,3650.000000000001,0.7300000000000001,Online,Men
4801,Kohl's,1189833,2021-02-19,Midwest,Montana,Billings,Women's Apparel,59.0,122,7198.0,2879.2000000000003,0.4,Online,Women
4802,Kohl's,1189833,2021-02-20,Midwest,Montana,Billings,Men's Street Footwear,44.0,160,7040.0,3942.400000000001,0.56,Online,Men
4803,Kohl's,1189833,2021-02-21,Midwest,Montana,Billings,Men's Athletic Footwear,49.0,160,7840.0,3371.2,0.43,Online,Men
4804,Kohl's,1189833,2021-02-22,Midwest,Montana,Billings,Women's Street Footwear,41.0,116,4756.0,2710.92,0.5700000000000001,Online,Women
4805,Kohl's,1189833,2021-02-23,Midwest,Montana,Billings,Women's Athletic Footwear,44.0,105,4620.0,2402.4,0.52,Online,Women
4806,Kohl's,1189833,2021-02-24,Midwest,Montana,Billings,Men's Apparel,54.0,98,5292.0,3969.000000000001,0.7500000000000001,Online,Men
4807,Kohl's,1189833,2021-02-25,Midwest,Montana,Billings,Women's Apparel,58.0,108,6264.0,2442.96,0.39,Online,Women
4808,Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,Men's Street Footwear,38.0,167,6346.0,3744.14,0.5900000000000001,Online,Men
4809,Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,Men's Athletic Footwear,42.0,173,7266.0,2979.06,0.41,Online,Men
4810,Kohl's,1189833,2021-02-28,Midwest,Montana,Billings,Women's Street Footwear,37.0,123,4551.0,2594.07,0.5700000000000001,Online,Women
4811,Kohl's,1189833,2021-03-01,Midwest,Montana,Billings,Women's Athletic Footwear,39.0,119,4641.0,2552.55,0.5499999999999999,Online,Women
4812,Kohl's,1189833,2021-03-02,Midwest,Montana,Billings,Men's Apparel,51.0,113,5763.0,4264.620000000001,0.7400000000000001,Online,Men
4813,Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,Women's Apparel,56.0,133,7448.0,2830.24,0.38,Online,Women
4814,Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,Men's Street Footwear,41.0,196,8036.0,4500.160000000001,0.56,Online,Men
4815,Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,182,8190.0,3521.7,0.43,Online,Men
4816,Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,Women's Street Footwear,42.0,133,5586.0,3351.6,0.6,Online,Women
4817,Kohl's,1189833,2021-03-07,Midwest,Montana,Billings,Women's Athletic Footwear,43.0,143,6149.0,3135.99,0.51,Online,Women
4818,Kohl's,1189833,2021-03-08,Midwest,Montana,Billings,Men's Apparel,53.0,120,6360.0,4642.8,0.7300000000000001,Online,Men
4819,Kohl's,1189833,2021-03-09,Midwest,Montana,Billings,Women's Apparel,55.0,130,7150.0,2860.0,0.4,Online,Women
4820,Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,18.0,210,3780.0,1890.0,0.5,Online,Men
4821,Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,29.0,182,5278.0,2427.88,0.4599999999999999,Online,Men
4822,Sports Direct,1197831,2021-03-12,Midwest,Montana,Billings,Women's Street Footwear,27.0,130,3510.0,1579.4999999999998,0.4499999999999999,Online,Women
4823,Sports Direct,1197831,2021-03-13,Midwest,Montana,Billings,Women's Athletic Footwear,32.0,135,4320.0,2462.4,0.5700000000000001,Online,Women
4824,Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,39.0,95,3705.0,1482.0,0.4,Online,Men
4825,Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,33.0,125,4125.0,2681.25,0.65,Online,Women
4826,Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,24.0,169,4056.0,2028.0,0.5,Online,Men
4827,Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,181,5973.0,2867.04,0.48,Online,Men
4828,Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,32.0,122,3904.0,1873.92,0.48,Online,Women
4829,Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,108,3564.0,2138.4,0.6,Online,Women
4830,Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,37.0,83,3071.0,1259.11,0.41,Online,Men
4831,Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,32.0,133,4256.0,2723.84,0.64,Online,Women
4832,Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,27.0,189,5103.0,2602.53,0.51,Online,Men
4833,Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,37.0,163,6031.0,3136.12,0.52,Online,Men
4834,Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,28.0,124,3472.0,1909.6,0.5499999999999999,Online,Women
4835,Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,101,3333.0,2133.12,0.64,Online,Women
4836,Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,39.0,69,2691.0,1264.77,0.47,Online,Men
4837,Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,33.0,111,3663.0,2417.58,0.66,Online,Women
4838,Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,19.0,169,3211.0,1605.5,0.5,Online,Men
4839,Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,24.0,176,4224.0,2154.24,0.51,Online,Men
4840,Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,19.0,135,2565.0,1410.7499999999998,0.5499999999999999,Online,Women
4841,Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,23.0,112,2576.0,1674.4,0.65,Online,Women
4842,Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,28.0,84,2352.0,1058.4,0.4499999999999999,Online,Men
4843,Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,24.0,161,3864.0,2627.52,0.68,Online,Women
4844,Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.0,189,2646.0,1323.0,0.5,Online,Men
4845,Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,218,5014.0,2507.0,0.5,Online,Men
4846,Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.0,180,3420.0,1846.8,0.54,Online,Women
4847,Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,142,3834.0,2300.4,0.6,Online,Women
4848,Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,41.0,106,4346.0,2129.54,0.49,Online,Men
4849,Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,38.0,202,7676.0,5142.92,0.67,Online,Women
4850,Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,36.0,217,7812.0,3984.12,0.51,Online,Men
4851,Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,42.0,202,8484.0,4326.84,0.51,Online,Men
4852,Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,36.0,169,6084.0,3102.84,0.51,Online,Women
4853,Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,36.0,174,6264.0,3821.04,0.61,Online,Women
4854,Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,43.0,145,6235.0,2992.8,0.48,Online,Men
4855,Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,49.0,236,11564.0,7516.6,0.65,Online,Women
4856,Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,36.0,215,7740.0,4411.799999999999,0.57,Online,Men
4857,Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,43.0,206,8858.0,5137.639999999999,0.58,Online,Men
4858,Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,36.0,263,9468.0,5680.8,0.6,Online,Women
4859,Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,37.0,161,5957.0,3872.05,0.65,Online,Women
4860,Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,43.0,165,7095.0,3760.35,0.53,Online,Men
4861,Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,52.0,223,11596.0,8117.200000000001,0.7000000000000001,Online,Women
4862,Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,41.0,233,9553.0,5445.209999999999,0.57,Online,Men
4863,Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,54.0,233,12582.0,7171.74,0.57,Online,Men
4864,Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,46.0,285,13110.0,7866.0,0.6,Online,Women
4865,Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,42.0,133,5586.0,3854.34,0.6900000000000001,Online,Women
4866,Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,49.0,133,6517.0,3454.01,0.53,Online,Men
4867,Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,53.0,181,9593.0,6811.030000000001,0.7100000000000001,Online,Women
4868,Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,49.0,182,8918.0,5350.8,0.6,Online,Men
4869,Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,47.0,169,7943.0,4765.8,0.6,Online,Men
4870,Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54.0,182,9828.0,5798.52,0.59,Online,Women
4871,Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,53.0,100,5300.0,3710.000000000001,0.7000000000000001,Online,Women
4872,Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,47.0,120,5640.0,2876.4,0.51,Online,Men
4873,Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,42.0,163,6846.0,5066.040000000001,0.7400000000000001,Online,Women
4874,Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,33.0,173,5709.0,3254.13,0.57,Online,Men
4875,Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,150,4800.0,2880.0,0.6,Online,Men
4876,Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,36.0,147,5292.0,3069.36,0.58,Online,Women
4877,Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,98,3724.0,2606.8,0.7000000000000001,Online,Women
4878,Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,32.0,88,2816.0,1436.16,0.51,Online,Men
4879,Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,43.0,131,5633.0,3999.43,0.7100000000000001,Online,Women
4880,Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,29.0,196,5684.0,3183.0399999999995,0.5599999999999999,Online,Men
4881,Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,29.0,189,5481.0,3069.36,0.5599999999999999,Online,Men
4882,Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,50.0,174,8700.0,4871.999999999999,0.5599999999999999,Online,Women
4883,Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,52.0,133,6916.0,4772.04,0.6900000000000001,Online,Women
4884,Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,51.0,113,5763.0,3054.3900000000003,0.53,Online,Men
4885,Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,59.0,169,9971.0,7079.410000000001,0.7100000000000001,Online,Women
4886,Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,53.0,200,10600.0,6148.0,0.58,Online,Men
4887,Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,51.0,240,12240.0,6731.999999999999,0.5499999999999999,Online,Men
4888,Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,54.0,210,11340.0,6236.999999999999,0.5499999999999999,Online,Women
4889,Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,54.0,149,8046.0,5551.740000000001,0.6900000000000001,Online,Women
4890,Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,50.0,140,7000.0,3500.0,0.5,Online,Men
4891,Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,61.0,225,13725.0,10156.500000000002,0.7400000000000001,Online,Women
4892,Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,32.0,119,3808.0,1904.0,0.5,Online,Men
4893,Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,56,1792.0,878.0799999999999,0.49,Online,Men
4894,Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,24.0,65,1560.0,748.8,0.48,Online,Women
4895,Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,19,513.0,271.89,0.53,Online,Women
4896,Foot Locker,1185732,2021-05-25,Midwest,Nebraska,Omaha,Men's Apparel,43.0,35,1505.0,677.2499999999999,0.4499999999999999,Online,Men
4897,Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,32.0,68,2176.0,1327.36,0.61,Online,Women
4898,Foot Locker,1185732,2021-05-27,Midwest,Nebraska,Omaha,Men's Street Footwear,32.0,119,3808.0,2056.32,0.54,Online,Men
4899,Foot Locker,1185732,2021-05-28,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.0,38,1254.0,627.0,0.5,Online,Men
4900,Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,47,1081.0,540.5,0.5,Online,Women
4901,Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,14,406.0,203.0,0.5,Online,Women
4902,Foot Locker,1185732,2021-05-31,Midwest,Nebraska,Omaha,Men's Apparel,41.0,31,1271.0,622.79,0.49,Online,Men
4903,Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women's Apparel,32.0,60,1920.0,1190.4,0.62,Online,Women
4904,Foot Locker,1185732,2021-06-02,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,122,4636.0,2503.44,0.54,Online,Men
4905,Foot Locker,1185732,2021-06-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,39.0,26,1014.0,466.44,0.4599999999999999,Online,Men
4906,Foot Locker,1185732,2021-06-04,Midwest,Nebraska,Omaha,Women's Street Footwear,29.0,39,1131.0,565.5,0.5,Online,Women
4907,Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,0,0.0,0.0,0.55,Online,Women
4908,Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,45.0,13,585.0,274.95,0.47,Online,Men
4909,Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,37.0,38,1406.0,857.66,0.61,Online,Women
4910,Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,105,3990.0,2114.7000000000003,0.53,Online,Men
4911,Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.0,23,736.0,331.2,0.4499999999999999,Online,Men
4912,Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,21,483.0,217.35,0.4499999999999999,Online,Women
4913,Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,0,0.0,0.0,0.53,Online,Women
4914,Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,42.0,6,252.0,120.96,0.48,Online,Men
4915,Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,34.0,39,1326.0,822.12,0.62,Online,Women
4916,Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,44.0,118,5192.0,2803.6800000000003,0.54,Online,Men
4917,Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38.0,33,1254.0,627.0,0.5,Online,Men
4918,Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,32.0,30,960.0,460.8,0.48,Online,Women
4919,Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,34.0,7,238.0,126.14,0.53,Online,Women
4920,Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,46.0,13,598.0,275.08,0.4599999999999999,Online,Men
4921,Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,51.0,41,2091.0,1296.42,0.62,Online,Women
4922,Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,36.0,120,4320.0,2289.6,0.53,Online,Men
4923,Foot Locker,1185732,2021-06-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.0,45,1440.0,720.0,0.5,Online,Men
4924,Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,27.0,46,1242.0,558.9,0.4499999999999999,Online,Women
4925,Foot Locker,1185732,2021-06-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,39,1053.0,568.62,0.54,Online,Women
4926,Foot Locker,1185732,2021-06-24,Midwest,Nebraska,Omaha,Men's Apparel,42.0,42,1764.0,882.0,0.5,Online,Men
4927,Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women's Apparel,49.0,85,4165.0,2582.3,0.62,Online,Women
4928,Foot Locker,1185732,2021-06-26,Midwest,Nebraska,Omaha,Men's Street Footwear,43.0,165,7095.0,3618.45,0.51,Online,Men
4929,Foot Locker,1185732,2021-06-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,37.0,81,2997.0,1348.65,0.4499999999999999,Online,Men
4930,Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,34.0,63,2142.0,963.9,0.4499999999999999,Online,Women
4931,Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,46,1518.0,789.36,0.52,Online,Women
4932,Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,41.0,44,1804.0,883.96,0.49,Online,Men
4933,Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women's Apparel,49.0,91,4459.0,2809.17,0.63,Online,Women
4934,Foot Locker,1185732,2021-07-02,Midwest,Nebraska,Omaha,Men's Street Footwear,41.0,145,5945.0,3150.8500000000004,0.53,Online,Men
4935,Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,42.0,80,3360.0,1646.4,0.49,Online,Men
4936,Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,36.0,52,1872.0,898.56,0.48,Online,Women
4937,Foot Locker,1185732,2021-07-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,38,1102.0,562.02,0.51,Online,Women
4938,Foot Locker,1185732,2021-07-06,Midwest,Nebraska,Omaha,Men's Apparel,37.0,27,999.0,479.52,0.48,Online,Men
4939,Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,44.0,69,3036.0,1821.6,0.6,Online,Women
4940,Foot Locker,1185732,2021-07-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,112,4256.0,2298.24,0.54,Online,Men
4941,Foot Locker,1185732,2021-07-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.0,56,1848.0,850.0799999999999,0.4599999999999999,Online,Men
4942,Foot Locker,1185732,2021-07-10,Midwest,Nebraska,Omaha,Women's Street Footwear,18.0,25,450.0,216.0,0.48,Online,Women
4943,Foot Locker,1185732,2021-07-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,19.0,23,437.0,227.24,0.52,Online,Women
4944,Foot Locker,1185732,2021-07-12,Midwest,Nebraska,Omaha,Men's Apparel,29.0,21,609.0,292.32,0.48,Online,Men
